karma,networkExp,bedwars_beds,bedwars_bedwars_challenger,bedwars_bedwars_killer,bedwars_collectors_edition,bedwars_level,bedwars_loot_box,bedwars_slumber_ticket_master,bedwars_wins,challenges,all_timeBEDWARS__defensive,BEDWARS__offensive,BEDWARS__support,Bedwars_openedChests,Experience,_items_purchased_bedwars,beds_broken_bedwars,beds_lost_bedwars,coins,deaths_bedwars,diamond_resources_collected_bedwars,emerald_resources_collected_bedwars,fall_deaths_bedwars,fall_final_deaths_bedwars,fall_final_kills_bedwars,fall_kills_bedwars,final_deaths_bedwars,final_kills_bedwars,games_played_bedwars,games_played_bedwars_1,kills_bedwars,losses_bedwars,void_deaths_bedwars,void_final_deaths_bedwars,void_final_kills_bedwars,void_kills_bedwars,wins_bedwars,Cheat
2161669,24176286.0,4767,3,19294,10283,399,279,0,2815,0,0,863,692,778,1946361,152116,4755,5366,1032310,30239,29139,13547,516,105,239,707,5110,11267,8029,8332,29430,5088,14675,2060,3562,13620,2807,1
1961760,4443911.0,1,0,0,0,1,0,0,2,0,0,0,0,0,1149,203,1,2,5442,6,31,17,0,0,0,0,2,2,4,4,18,2,4,2,0,7,2,1
5133955,11231523.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11767640,52968142.0,1,0,6,0,3,1,0,3,0,0,0,6,0,5596,270,1,14,126927,36,197,100,2,0,0,0,14,3,17,19,14,14,18,5,0,4,3,1
22587610,50956052.0,138,0,792,218,561,82,0,906,0,0,31,335,44,2727635,25866,138,326,3512321,914,13545,1966,39,0,11,34,261,478,1194,7126,1283,335,392,79,184,680,858,1
462695,18151938,5,0,5,0,1,0,0,0,0,0,0,0,0,1250,104,5,4,10589,11,3,2,0,0,0,1,4,5,4,4,13,4,8,0,2,6,0,1
30228178,100371473.0,196,0,514,54,18,63,0,125,0,0,9,6,168,79671.0,4519,195,99,98502,338,1008,646,15,2,7,9,74,419,209,211,881,78,208,39,164,209,125,1
73508002,197493280.0,105,0,323,128,24,12,0,78,0,0,9,21,25,110876,3181,105,84,646330,376,1083,378,8,2,4,7,76,214,154,300,574,76,184,31,86,279,78,1
135744,9706209.0,30,0,480,603,40,76,0,203,0,0,1,163,217,190610,19921,30,512,132366,2090,6246,1588,57,12,7,45,507,269,718,812,1325,513,1238,188,110,541,203,1
1785,12090086.0,19,0,98,20,4,0,0,28,0,0,1,8,0,11134,759,19,54,14427,180,391,200,5,0,0,3,49,78,73,74,326,44,105,18,26,143,28,1
1420,1197250.0,92,0,168,735,23,2,0,25,0,0,5,24,0,105050,10100,91,754,74518,2010,1126,468,36,11,0,16,773,114,807,844,779,782,1152,269,40,287,25,1
11883315,30765749.0,0,0,0,0,1,0,0,0,0,0,0,0,0,500,0,0,0,172000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10139285,53057066.0,689,0,2577,326,50,76,0,349,0,0,103,67,215,239165,22725,682,659,78258,3005,3953,1997,65,17,35,108,575,1360,929,951,3606,566,1684,264,456,1593,347,1
17187100,84444152.0,6726,30,26168,14647,806,481,0,4194,0,0,1272,1449,1417,3914452,394814,6643,7177,3436571,30673,54756,43356,1608,499,389,1482,6434,13950,10783,11231,46276,6394,17330,2447,7173,29594,4119,1
11973950,44890618.0,110,0,414,41,22,15,0,91,0,0,10,22,43,98399,7141,109,261,153742,927,1103,970,29,1,11,16,249,210,335,346,678,239,474,79,79,269,91,1
50494450,195848070.0,19310,29,71435,13106,1194,341,22641,10460,0,0,2314,1502,979,5815720,417991,19228,6075,12435693,31817,92590,53306,1381,171,1033,1734,3994,38417,14346,14858,31590,3768,12549,1569,12769,14222,10405,1
294315,6536165.0,15,0,27,0,3,5,0,2,0,0,1,4,11,5504,436,15,12,13138,23,266,150,0,0,0,0,12,22,16,20,55,14,14,8,4,22,2,1
7299415,29734254.0,228,0,780,2926,44,87,0,185,0,0,38,133,249,208648,10626,228,410,510228,2140,4729,1179,30,8,9,24,392,473,594,637,1608,395,1373,187,171,727,180,1
3719032,29501505.0,120,0,318,755,17,26,0,32,0,0,17,19,70,73443,2492,114,87,146731,206,831,374,3,1,2,5,76,147,109,118,353,79,114,40,41,157,30,1
893125,19655961.0,399,0,1267,614,29,38,0,165,0,0,72,52,108,135260,13292,399,626,103091,1737,1905,814,50,15,16,55,650,655,884,927,2090,664,913,191,167,664,165,1
2769964,31885031.0,3924,2,8913,3046,290,194,149,1142,0,0,860,649,578,1411949,128222,3891,3825,1530575,14265,20383,10055,420,94,131,387,3621,5120,5095,5835,9909,3908,7188,1084,1500,3931,1127,1
6598942,19228405.0,0,0,0,0,1,7,0,0,0,0,0,0,16,745,18,0,2,31077,1,2,1,0,0,0,0,2,0,2,2,3,2,1,1,0,2,0,1
127054295,484797970.0,2207,30,10264,4984,579,947,102782,2392,0,0,322,166,2829,2820105,71074,2202,733,32845551,8438,9200,5430,360,23,216,406,554,7519,2914,4457,8271,497,3633,170,2022,3082,2382,1
19483260,48507432.0,8,0,20,60,5,18,0,12,0,0,0,2,50,14217,347,8,20,106445,43,183,40,0,0,0,0,17,12,32,37,43,19,27,4,5,21,12,1
16233615,35016279.0,387,0,1214,9,43,52,30,371,0,0,3,11,84,200437,11736,387,512,12905,3948,6763,2264,90,9,35,80,481,1214,877,879,4638,505,2279,192,567,2947,371,1
58202795,153497126.0,5038,30,15773,16979,319,271,1238,2457,0,0,420,207,683,1545858,92252,4997,1358,1475043,12684,21054,7915,378,47,203,384,973,9306,3344,3635,12101,926,7739,506,3510,6200,2383,1
2746770,18700191.0,1,0,0,0,3,6,0,10,0,0,0,0,7,4225,145,1,9,63920,21,307,50,0,0,0,2,6,8,15,16,26,5,11,3,3,7,10,1
25932455,268197458.0,4344,0,15862,2113,147,322,16,2277,0,0,314,71,953,709543,63542,4301,767,871761,5780,10071,4002,148,20,219,341,432,8314,2625,2742,8238,411,3039,204,2144,3303,2211,1
52500613,247203546.0,1927,0,4581,2825,125,299,0,1202,0,0,70,20,663,599545.0,39932,1925,727,318464,2643,4688,2913,82,14,133,160,520,4464,1760,1775,3886,544,1232,273,1297,1451,1198,1
32476,35286789.0,935,9,5974,5778,177,218,50,1131,0,0,125,743,646,862598,41801,935,1654,538086,7139,25460,7848,169,28,79,287,1493,3113,2662,2731,10131,1485,3556,510,912,3851,1130,1
26117925,83732986.0,1843,1,5027,975,139,147,199,735,0,0,307,227,441,669975,60584,1836,1401,868385,7120,7591,3688,205,49,108,275,1258,2703,2041,2085,6004,1289,4312,486,954,2923,734,1
7995,10701815.0,0,0,2,1,5,0,0,2,0,0,0,2,0,16368,141,0,4,51814,5,53,20,0,0,0,1,5,2,6,51,9,4,2,1,0,3,2,1
65723523,475797988.0,1928,30,7890,13656,304,427,9690,1960,0,0,179,97,1221,1468548,72920,1917,1407,3305377,8477,10202,4284,233,52,139,328,1238,4486,3179,3571,7987,1232,4847,510,1951,4615,1930,1
7686920,24557498.0,806,0,1122,86,48,49,0,467,0,0,4,49,33,228162.0,16690,805,436,18670,2150,13239,4795,21,5,22,37,374,1118,848,857,2119,380,1164,123,345,953,467,1
12744785,108886506.0,185,0,734,175,26,10,0,95,0,0,24,18,28,121636,4694,173,183,116470,977,981,674,17,2,5,33,176,335,242,346,903,187,530,67,126,403,54,1
64625,10228143.0,144,1,685,118,26,2,26,228,0,0,24,22,0,117212,3338,111,23,310513,427,339,209,12,1,13,19,18,315,152,319,251,16,177,5,89,98,136,1
48463045,69788736.0,1759,30,7073,7142,375,252,5795,1737,0,0,389,366,755,1825792,74223,1745,1291,3186036,10698,11130,9789,267,26,114,223,1095,4637,2745,3274,6351,1012,5102,404,1686,2648,1733,1
612230,24884875.0,132,0,426,40,17,27,0,53,0,0,28,112,80,76463,5891,130,236,70896,484,3694,1878,10,9,6,21,230,214,291,337,914,232,250,72,58,276,53,1
303450,9060578.0,20,0,412,3092,49,45,0,145,0,0,0,269,122,231726,18496,20,706,205305,1461,8648,1871,43,26,17,63,704,231,851,894,2211,703,796,261,87,1006,145,1
215243580,308678546.0,22331,1,65835,1817,920,457,0,18460,0,0,1154,136,302,4471980.0,398400,22238,3592,6005249,37656,24130,20447,1495,132,1586,1070,1800,56031,19974,20571,20767,1560,17311,622,21058,9659,18382,1
6613450,30599165.0,3043,4,5621,3024,164,115,0,635,0,0,408,160,341,796313,81982,3028,2645,922645,8462,8122,9301,265,122,112,228,2415,2900,3213,3252,5677,2549,5111,879,922,2406,631,1
25461520,67056996.0,329,1,971,671,43,51,206,126,0,0,36,26,149,206238,12355,328,658,421837,2528,1817,440,76,22,12,40,645,505,766,784,1190,641,1182,220,205,523,125,1
1910655,48082989.0,112,0,654,171,21,4,0,118,0,0,19,121,12,96488,10053,110,301,125314,1070,4338,1808,18,9,4,55,290,337,432,446,1496,303,555,91,111,640,117,1
23669200,69039270.0,214,0,308,14,18,36,0,56,0,0,6,8,79,77554,2773,217,119,208951,220,1696,1029,4,1,4,11,94,274,156,159,623,100,110,46,83,232,56,1
15998915,70349146.0,46,0,309,332,9,3,0,93,0,0,0,5,0,33920,4084,46,81,215325,392,2344,1180,7,4,7,35,68,226,166,170,1111,71,192,30,69,510,93,1
15492690,108620854.0,5426,8,27237,10397,695,365,396,4674,0,0,1111,939,1092,3385130,184821,5408,3049,1895551,22099,30724,9805,798,82,512,1098,2394,16072,7181,8619,20859,2478,9045,691,4813,8941,4667,1
16577130,36629240.0,104,0,109,0,6,7,0,30,0,0,0,0,5,21863,1828,103,29,81292,62,1125,1291,0,0,2,10,20,109,55,60,409,25,35,6,34,116,30,1
12127760,68998897.0,413,1,828,237,43,52,0,202,0,0,51,67,149,204768.0,10312,339,250,314318,1505,3659,1437,38,4,17,30,204,718,387,438,2153,203,935,92,281,875,180,1
157625,644467.0,0,0,0,0,2,0,0,0,0,0,0,0,0,2532,0,0,0,15857,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1
25466903,50592187.0,12,0,137,268,21,30,0,44,0,0,1,66,90,92639,4541,12,172,172586,492,1884,416,8,3,4,10,178,72,235,316,542,160,255,59,25,236,44,1
43689100,119790788.0,135,0,354,457,17,26,0,117,0,0,17,21,67,75607.0,3430,121,85,190690,388,960,469,9,2,2,7,65,202,133,223,453,62,229,38,72,200,67,1
18919600,61244774.0,0,0,0,0,1,17,0,1,0,0,0,0,48,1052,8,0,0,31224,3,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
1599525,13164686.0,100,0,390,117,11,10,0,59,0,0,17,13,30,46025,2292,100,54,50299,198,596,464,5,1,3,8,37,201,96,114,446,31,99,17,60,184,59,1
2392350,38937351.0,8684,30,24181,14071,530,253,29396,3902,0,0,1250,550,747,2574553,233861,8661,3691,2286550,22652,29832,12557,745,150,523,719,3079,18444,6769,7242,14449,2872,11128,1276,6544,7004,3894,1
21335620,34379459.0,347,0,909,494,47,90,133,130,0,0,64,165,270,222236,11771,343,583,320983,1531,4825,2124,20,11,10,31,565,461,760,793,1602,625,734,183,123,558,129,1
23196723,108127180.0,945,1,2960,249,95,51,0,595,0,0,130,38,111,463888,30190,932,715,800102,4484,2720,1903,149,40,35,193,650,1934,1279,1325,5306,662,2368,321,662,2556,586,1
4211015,7272466,149,0,827,243,11,11,0,100,0,0,30,12,29,45850,4884,149,82,31146,521,627,320,22,2,12,28,66,446,162,163,613,62,254,18,135,283,100,1
991015,134859954.0,0,0,0,0,1,10,0,0,0,0,0,0,26,500,0,0,0,361500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
129575,1561373,14,0,140,318,12,4,0,92,0,0,0,35,6,51304,3419,14,80,86138,409,996,710,16,1,4,21,77,120,168,219,589,76,198,24,28,142,92,1
12673141,53380055.0,49,0,280,24,8,61,0,40,0,0,4,6,183,30588,1539,49,44,98845,258,581,424,5,0,0,3,39,141,80,82,387,36,152,18,33,152,40,1
8668930,52906885.0,2,2,16,89,7,0,0,15,0,0,0,11,0,25057,711,2,29,597781,44,278,117,1,0,1,4,30,11,48,48,61,32,21,7,5,22,15,1
17212720,23019952.0,699,6,2053,739,78,88,124,565,0,0,10,79,202,377320,36110,699,940,400110,4349,6775,4285,177,20,44,155,829,1657,1481,1494,3699,911,1943,271,547,1537,565,1
35942655,107773615.0,720,0,1357,2,77,158,0,495,0,0,26,3,417,372176.0,20994,716,483,264627,2096,2083,1623,48,12,25,63,431,1357,923,995,3132,420,938,170,503,1176,495,1
35769408,191689754.0,1100,0,2686,1125,146,103,0,758,0,0,79,40,204,704616.0,30190,1080,587,1235149,3719,3699,3332,86,16,36,54,466,1704,1201,1373,2754,459,2036,204,626,1161,733,1
2221665,14144986.0,2,0,8,0,1,0,0,1,0,0,1,0,0,1450,116,2,4,743,16,10,11,0,0,1,0,5,7,6,6,4,5,10,1,3,1,1,1
51667550,198532581.0,2898,12,5806,1011,186,250,0,1273,0,0,214,41,698,906588,70403,2835,1404,601208,7145,6601,4660,253,59,108,250,1178,4851,2557,2688,6937,1296,4140,553,1509,2900,1240,1
9456425,33286141.0,1206,5,2999,1764,133,112,25,453,0,0,185,229,336,641652,54434,1199,1424,661641,4800,9799,3429,184,53,47,184,1375,2002,1843,2003,3879,1391,2650,531,670,1572,452,1
1664281,27900262.0,997,3,3188,3888,106,107,25,537,0,0,161,137,309,506528,49175,990,1218,634740,6929,6357,3378,221,39,75,258,1150,2330,1663,1693,6000,1128,3774,442,799,2562,535,1
16890,1104198.0,175,0,652,138,12,0,0,78,0,0,40,17,0,50509,6004,175,111,75143,702,656,347,22,2,3,24,111,330,194,218,668,116,378,46,129,319,78,1
857130,14638160.0,82,0,464,372,15,37,0,126,0,0,6,39,107,64775,4207,82,127,121181,602,1452,685,14,1,11,23,317,263,455,458,611,316,175,9,98,233,125,1
104035480,362529208.0,4452,30,13906,5310,419,250,9250,2531,0,0,416,164,732,2031268,106919,4387,1610,4908782,10463,14122,5623,300,40,215,404,1206,8901,3705,3817,11891,1174,5313,539,2624,5495,2501,1
21996895,60009340.0,1532,0,3781,262,138,157,0,1395,0,0,58,66,368,667013.0,71174,1515,1262,556246,7830,20821,9862,253,38,105,227,1103,3490,2667,2691,6847,1265,3567,334,1258,2951,1395,1
4434360,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9555785,55101988.0,3051,0,10249,2025,290,250,0,3378,0,0,477,533,744,1413562,135636,3047,3655,1826072,15968,17870,6311,727,216,163,395,3629,5230,7185,7696,6865,3592,8712,1471,1903,3562,3377,1
6590570,18154067.0,24,0,31,16,4,2,0,9,0,0,4,1,1,9859,781,14,28,62536,88,233,103,2,1,0,1,28,28,37,46,174,28,45,14,10,76,7,1
18326297,71383006.0,170,0,712,313,35,38,0,118,0,0,28,147,111,162359,9000,169,517,204410,2094,4497,2172,41,4,12,54,489,376,621,636,2131,492,1059,241,134,995,118,1
4073376,33138681.0,135,0,288,494,13,6,0,63,0,0,8,41,0,53312.0,5519,135,156,61972,740,2314,918,27,4,4,18,150,288,221,224,763,158,433,62,91,313,63,1
13798037,54528429.0,1289,10,5389,2447,211,133,286,943,0,0,188,376,393,1020799,62223,1289,1842,1625198,8877,13636,5023,216,37,80,209,1691,2886,2565,2753,6532,1622,4556,559,830,2442,943,1
8112540,100356373.0,287,0,875,501,32,57,0,193,0,0,32,33,165,151401,7060,276,152,562963,646,1609,839,22,3,8,32,122,472,282,348,904,123,313,41,139,319,156,1
5156825,16714447.0,515,0,1574,465,44,62,0,219,0,0,89,87,168,208288,11895,513,378,58451,1091,3889,1651,17,4,23,35,319,893,545,647,1735,321,614,123,269,566,219,1
33111760,108151751.0,510,1,2345,258,75,62,0,539,0,0,70,132,181,364998,17751,506,471,690188,2620,4978,1934,59,12,43,68,406,1178,924,1012,2287,387,1389,134,379,992,517,1
64957430,311237157.0,6843,30,31834,9187,833,517,41809,6822,0,0,805,769,1489,4052251.0,222363,6796,2109,4597452,23166,43508,16383,698,49,482,898,1446,19027,8005,9799,18024,1218,10984,605,5450,7628,6766,1
57650135,119137080.0,176,0,600,22,18,225,0,133,0,0,7,9,675,79130,3409,176,76,162584,417,1206,540,6,1,7,11,51,299,184,194,463,50,214,18,101,197,133,1
18639190,64110553.0,379,0,694,199,49,78,0,100,0,0,22,57,231,233932,18035,375,486,303760,882,4401,2265,33,14,11,60,448,436,584,597,1845,470,476,108,128,662,100,1
2410775,6425329.0,4,0,0,0,1,1,0,1,0,0,0,0,0,1131,52,4,4,455,9,11,28,0,0,1,1,3,7,4,4,27,3,5,3,2,19,1,1
6838617,62747346.0,161,0,231,6,13,12,0,47,0,0,0,0,13,54761,2949,161,61,71332,316,812,635,7,1,3,9,44,210,95,95,312,47,222,20,76,144,47,1
3436005,41612959.0,163,0,386,42,11,19,0,70,0,0,31,52,45,43173,5036,161,135,120143,365,2458,2221,16,6,3,43,116,228,202,202,1095,121,203,53,66,539,70,1
19224830,130556996.0,253,3,698,649,48,106,1479,247,0,0,53,20,315,228075,10011,253,145,928956,1041,940,350,47,1,21,54,120,546,356,389,836,108,490,55,166,319,247,1
20113673,127842669.0,211,0,487,373,52,189,152,149,0,0,17,128,554,250071,13153,208,514,549878,1593,5191,1914,31,9,10,37,505,317,670,737,1542,514,818,139,129,690,149,1
3126725,45529422.0,60,0,278,131,16,27,0,64,0,0,8,39,81,69120,3348,58,174,140145,512,1149,235,8,5,5,8,163,144,237,237,473,165,271,59,48,178,63,1
2903523,23118826.0,41,0,0,0,5,10,0,29,0,0,0,0,13,15239,2306,41,42,91856,111,448,187,4,1,3,8,38,90,62,62,187,33,47,21,23,88,29,1
705345,59598121.0,3809,0,6247,797,227,230,0,1330,0,0,375,266,594,1100085,76275,3771,1720,228640,11008,20749,7077,257,43,82,278,1458,5124,3116,3138,11622,1742,6477,613,2393,6304,1330,1
44074770,99608023.0,10008,15,27070,6065,480,367,25,2789,0,0,1467,663,1092,2336318,171544,9904,3161,1360550,18224,34819,13423,418,64,297,564,2529,14355,5376,5951,17915,2546,10462,1026,4847,8340,2779,1
14103815,71931255.0,15,1,102,542,16,150,0,151,0,0,0,18,427,71605,3980,15,71,938713,248,3592,536,3,1,3,16,63,95,224,226,417,72,154,28,42,209,151,1
15339954,124080896.0,235,0,430,132,14,45,0,133,0,0,12,8,109,57067,5337,235,96,121061,484,517,361,19,3,13,12,81,348,211,213,296,77,202,28,141,144,133,1
3403665,71550820.0,103,1,170,48,12,0,0,36,0,0,14,11,0,50841,1434,102,38,906967,119,372,182,2,0,0,3,37,160,72,72,223,36,63,5,33,68,36,1
25372800,66810785.0,2727,0,8978,2746,377,307,267,1679,0,0,504,950,885,1833111,118536,2705,1854,598527,10217,39094,7853,292,45,131,325,1647,4966,3471,4534,8901,1710,5571,774,1611,3853,1654,1
0,6791538.0,0,0,0,1,1,0,0,0,0,0,0,0,0,717,35,0,2,168,4,0,0,0,0,0,0,2,0,2,2,6,2,0,1,0,1,0,1
24988260,74662049.0,4704,30,15092,7339,421,253,825,2269,0,0,872,707,759,2040436,99214,4682,1922,2195716,14610,29052,15398,458,58,211,541,1545,7812,3719,4398,11907,1460,7197,613,2734,5407,2240,1
20698680,232513298.0,1768,0,5741,1440,119,188,25,900,0,0,292,139,564,569224,33034,1766,294,314378,2648,8447,2011,69,5,59,190,187,2897,1075,1099,4844,174,1251,56,790,1614,900,1
19890410,112685406.0,305,0,859,213,50,25,124,433,0,0,5,37,33,238406,16193,302,348,2251388,2177,2907,2800,71,8,29,105,312,841,768,780,3034,322,1154,118,269,1190,433,1
11493940,110845086.0,760,2,3487,1051,75,39,575,810,0,0,67,5,117,366944,19822,760,99,845123,2292,708,394,94,5,51,65,56,2143,856,934,1309,46,1037,16,550,573,809,1
33542218,242503852.0,6580,30,26605,7194,565,501,66835,6197,0,0,885,130,1490,2748658,243715,6523,2536,2794847,23237,9292,4969,854,85,471,686,1946,15696,7924,8333,14918,1785,11694,694,5192,6854,6110,1
7935483,36780798.0,668,0,1881,357,47,51,0,244,0,0,91,67,128,223816,19979,667,578,582132,2182,3793,2335,76,21,23,77,537,1115,853,862,2741,604,1065,216,309,1005,244,1
2837504,22011385.0,100,0,206,1,9,24,0,46,0,0,6,20,64,36016,2719,100,64,59195,284,742,543,5,1,2,13,52,187,105,105,448,57,149,24,68,185,46,1
55485000,191760576.0,757,1,1754,759,60,189,25,346,0,0,52,31,523,289945,27618,749,795,272884,4196,8332,3683,74,12,36,95,729,1417,1303,1318,4276,952,2334,324,385,1643,345,1
20813800,202547955.0,456,0,1608,94,45,79,0,208,0,0,95,56,226,212627,11686,440,358,514738,1454,2117,1768,33,6,13,36,323,745,502,598,1591,324,752,161,219,633,171,1
564565,1812234.0,1,0,4,1,2,4,0,0,0,0,0,2,12,2575,221,1,8,6413,42,56,7,0,0,0,0,9,2,26,26,6,25,16,3,0,1,0,1
19286,5879482.0,106,0,385,198,14,16,0,85,0,0,14,42,45,61211,6348,106,112,66627,444,1950,433,11,2,3,22,132,385,214,215,792,128,216,43,117,319,85,1
100092035,273228129.0,9181,25,33056,4902,646,356,3526,5388,0,0,1655,572,1064,3142669,218467,9106,4407,4111879,25317,25048,12413,1055,173,474,723,3713,16837,8907,9865,14308,3517,12447,1467,4918,6075,5340,1
6131311,27859586.0,71,0,418,55,8,5,0,64,0,0,12,34,6,29750,3603,71,72,78325,302,1299,446,21,2,4,24,54,214,117,117,589,50,168,26,75,269,64,1
2961605,15912467.0,264,0,1220,56,31,31,0,126,0,0,52,72,90,142835,8731,264,328,80671,1158,2415,2605,44,11,17,98,289,611,420,420,2100,294,467,110,193,814,126,1
146217,12163887.0,13,0,375,430,48,47,0,166,0,0,0,321,138,227793,23784,13,1162,149735,1941,8973,1653,63,29,6,39,1159,198,1318,1331,1521,1152,1150,383,81,616,166,1
11170737,41655069.0,156,0,434,30,25,13,0,71,0,0,18,36,31,114197,8137,156,248,237995,572,2128,1300,23,4,6,20,225,291,303,348,906,225,247,75,110,382,71,1
40,2293573,10,0,18,4,3,0,0,4,0,0,0,0,0,3651,219,10,8,27077,23,18,10,1,0,1,0,7,18,11,14,16,7,14,3,2,6,4,1
64325,831108.0,3,0,47,14,5,0,0,4,0,0,0,22,0,12600,1009,3,39,10538,57,481,132,1,0,0,6,40,24,45,45,208,40,33,15,13,98,4,1
247337,3274546,19,0,41,46,4,0,0,15,0,0,0,0,0,10181,752,19,7,15753,72,95,71,4,0,1,1,4,41,18,31,55,4,34,0,15,30,14,1
13495139,56348690.0,6792,11,33796,7034,471,179,0,5256,0,0,1446,886,537,2292828,230123,6786,3924,3353283,27336,31534,15421,878,133,439,1004,3097,17353,8174,8498,25937,2839,11106,945,4924,9937,5255,1
102721910,138656980.0,1450,0,2647,595,103,146,0,1083,0,0,158,57,346,493624.0,29790,1451,540,756341,2700,3611,1422,80,12,70,88,385,2578,1461,1464,2716,372,1127,145,902,1037,1083,1
4235,6706507.0,175,0,193,1,8,8,0,52,0,0,10,12,7,30595,2156,175,19,26169,163,1143,886,3,0,4,9,12,184,69,70,448,17,100,7,93,246,52,1
1903170,4346405.0,29,0,876,2093,81,97,0,193,0,0,1,174,291,393713,39955,29,1559,130919,7434,6440,2227,210,53,15,125,1642,459,1890,1961,3178,1669,4424,442,192,1315,193,1
4002900,11422330.0,577,0,1514,0,40,59,0,331,0,0,7,13,105,187859,16538,577,337,98307,1937,2708,3909,44,8,36,90,304,1439,733,734,3402,399,1035,141,534,1320,331,1
6109045,39184028.0,236,1,809,1062,57,92,132,174,0,0,35,98,276,276610,25902,220,798,636404,2496,3229,2224,78,25,11,91,805,448,975,1114,2434,801,1353,312,124,985,174,1
12971830,72134656.0,4759,30,20075,15460,605,535,26637,3660,0,0,1037,912,1599,2938118,187187,4755,2842,3511813,25852,29232,18275,938,94,320,1036,2405,11834,6017,6115,24593,2335,12404,849,3792,10860,3660,1
5157648,30003368.0,37,0,90,1,7,9,0,16,0,0,0,3,11,23674,1183,34,46,55943,156,579,391,5,1,1,6,43,87,58,66,285,41,78,21,32,120,16,1
362782,47567953.0,28,0,92,29,7,12,0,34,0,0,3,22,30,23600,1647,28,54,72047,340,1260,331,3,2,0,2,52,82,88,95,346,54,195,26,19,167,34,1
43300315,100261513.0,72,0,279,142,11,46,0,53,0,0,8,18,120,46961.0,2747,72,63,93222,199,740,423,3,2,5,18,51,183,101,102,495,48,104,24,47,167,53,1
109981565,281441056.0,2003,30,5669,4747,288,259,6959,1159,0,0,217,213,772,1404766,46556,1942,1232,2337193,5308,17019,7065,135,23,80,164,989,3675,2099,2400,6374,998,3031,437,1239,2925,1079,1
1042000,57989132.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1100,21,0,3,29343,4,4,0,0,0,0,0,3,0,3,4,3,3,3,2,0,1,0,1
153360,55097466.0,0,0,0,0,1,2,0,0,0,0,0,0,6,500,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9622414,36159711.0,3,0,9,6,1,0,0,1,0,0,0,0,0,1260.0,37,3,2,828,10,8,18,0,0,0,1,1,5,3,3,8,2,9,0,0,6,1,1
56038089,124307235.0,1133,0,3550,769,88,192,0,560,0,0,110,35,519,428989,23938,1116,507,1081315,2386,4778,2866,78,16,38,86,403,1954,944,1049,3333,434,1416,216,808,1840,493,1
64713320,63411332.0,12,1,80,55,6,37,0,28,0,0,1,12,100,20490,1392,12,35,315641,204,574,111,3,0,2,6,36,49,64,64,163,34,129,21,16,90,28,1
3273986,34952284.0,73,0,200,0,13,33,0,18,0,0,19,12,87,52807,1933,73,42,106917,161,512,313,3,2,2,4,37,113,56,161,310,38,92,18,47,108,18,1
2836575,88364302.0,125,0,146,0,17,30,0,36,0,0,0,0,87,76652,3254,124,78,67214,328,1687,981,5,2,2,3,73,146,111,116,355,77,200,39,59,200,33,1
7118335,30606769.0,137,0,364,48,14,8,0,36,0,0,15,28,22,62060,4353,137,162,136247,443,1677,779,8,6,2,11,155,186,209,209,605,167,220,69,52,249,36,1
38304770,135653804.0,218,0,540,82,20,59,0,111,0,0,10,13,21,89006.0,6268,218,147,499906,541,1467,779,29,10,4,25,129,391,234,264,734,129,276,60,168,352,103,1
902216,5549812.0,3,0,0,0,0,0,0,1,0,0,0,0,0,810,102,3,2,335,4,47,55,0,0,0,0,2,3,2,2,7,1,4,1,0,5,1,1
2127230,89370446,396,2,806,509,20,250,0,291,0,0,79,11,750,87784,8707,394,91,1075457,831,663,576,27,1,20,21,64,806,351,358,636,61,380,16,245,319,290,1
226135980,381750104.0,1580,0,4643,866,123,4,0,1302,0,0,92,87,5,589721.0,38415,1553,384,3444952,2249,6114,5617,126,9,96,138,215,3888,1478,1591,3218,199,1047,109,1279,1253,1271,1
5527215,68280858.0,434,0,1750,1334,34,44,0,326,0,0,77,34,108,157085,11849,425,188,171854,2540,1455,826,71,12,22,71,149,1056,467,518,2351,140,890,59,357,1130,324,1
10314084,39048635.0,400,17,1152,1619,46,9,0,183,0,0,69,144,24,217082,15272,395,733,340468,2500,4672,2298,88,19,21,70,714,577,910,951,2200,716,1343,242,174,901,178,1
15106858,65005598.0,2513,0,7377,747,333,361,203,2171,0,0,517,782,1083,1613952,84182,2500,1945,264410,9109,21225,5752,256,52,99,253,1649,3629,3680,4509,5789,1555,4851,650,1223,2460,2090,1
17122595,72564047.0,7629,30,27904,6451,396,421,0,3725,0,0,906,698,1260,1930874,146751,7590,2026,950676,8742,35795,16175,195,28,306,488,1261,14148,5083,5922,14979,1277,4546,506,3667,5766,3724,1
